cml_id;isSublink;nRecords;nNAs;timeOfFirstAvailValue;timeOfLastAvailValue;band;frequency;polarisation;site_0_lon;site_0_lat ;site_1_lon;site_1_lat;length;id1;id2;isPairingUnique;nRecords
10115_14512_2250;TRUE;313590;14;01.04.2021 16:19;05.11.2021 10:48;80;71250;vertical;14.409166;49.999493;14.34796;49.976265;5090;10115_14512;2250;TRUE;NA
10115_14512_2250;TRUE;313590;85;01.04.2021 16:19;05.11.2021 10:48;80;81250;vertical;14.409166;49.999493;14.34796;49.976265;5090;10115_14512;2250;TRUE;NA
10115_15022_3177;TRUE;426044;43200;13.01.2021 14:05;19.01.2021 9:10;38;37884;vertical;14.389747;50.00926;14.409166;49.999493;1770;10115_15022;3177;TRUE;NA
10115_15022_3177;TRUE;426044;43200;13.01.2021 14:05;19.01.2021 9:10;38;39144;vertical;14.389747;50.00926;14.409166;49.999493;1770;10115_15022;3177;TRUE;NA
10115_341517_3178;TRUE;426044;23;13.01.2021 14:05;05.11.2021 10:48;23;22267;vertical;14.409166;49.999493;14.391344;50.016766;2310;10115_341517;3178;TRUE;NA
10115_341517_3178;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;23;23275;vertical;14.409166;49.999493;14.391344;50.016766;2310;10115_341517;3178;TRUE;NA
10117_11694_3179;TRUE;426045;51;13.01.2021 14:05;05.11.2021 10:49;38;37723;vertical;14.408368;49.99113;14.411942;49.993626;380;10117_11694;3179;TRUE;NA
10117_11694_3179;TRUE;426045;6632;13.01.2021 14:05;05.11.2021 10:49;38;38983;vertical;14.408368;49.99113;14.411942;49.993626;380;10117_11694;3179;TRUE;NA
10118_10199_2251;TRUE;8120;43200;01.04.2021 16:19;07.04.2021 7:38;80;72750;vertical;14.424347;50.038654;14.450622;50.022156;2630;10118_10199;2251;TRUE;NA
10118_10199_2251;TRUE;8120;43200;01.04.2021 16:19;07.04.2021 7:38;80;82750;vertical;14.424347;50.038654;14.450622;50.022156;2630;10118_10199;2251;TRUE;NA
10122_10289_2252;TRUE;313589;11;01.04.2021 16:20;05.11.2021 10:48;80;75500;vertical;14.529066;50.03016;14.470178;50.00488;5070;10122_10289;2252;TRUE;NA
10122_10289_2252;TRUE;313589;75;01.04.2021 16:20;05.11.2021 10:48;80;85500;vertical;14.529066;50.03016;14.470178;50.00488;5070;10122_10289;2252;TRUE;NA
10122_12876_3180;TRUE;426044;79;13.01.2021 14:05;05.11.2021 10:48;38;37425.5;vertical;14.470178;50.00488;14.469319;50.00579;120;10122_12876;3180;TRUE;NA
10122_12876_3180;TRUE;426044;70;13.01.2021 14:05;05.11.2021 10:48;38;38685.5;vertical;14.470178;50.00488;14.469319;50.00579;120;10122_12876;3180;TRUE;NA
10122_14487_2253;TRUE;313589;75;01.04.2021 16:20;05.11.2021 10:48;80;71250;vertical;14.47925;50.007668;14.470178;50.00488;720;10122_14487;2253;TRUE;NA
10122_14487_2253;TRUE;313589;70;01.04.2021 16:20;05.11.2021 10:48;80;81250;vertical;14.47925;50.007668;14.470178;50.00488;720;10122_14487;2253;TRUE;NA
10122_307962_3181;TRUE;426044;80;13.01.2021 14:05;05.11.2021 10:48;38;38108;vertical;14.470178;50.00488;14.470278;50.00611;140;10122_307962;3181;TRUE;NA
10122_307962_3181;TRUE;426044;84;13.01.2021 14:05;08.10.2021 11:56;38;39368;vertical;14.470178;50.00488;14.470278;50.00611;140;10122_307962;3181;TRUE;NA
10122_349833_3182;TRUE;426044;82;13.01.2021 14:05;07.10.2021 8:55;38;38080;vertical;14.470178;50.00488;14.473475;50.005936;260;10122_349833;3182;TRUE;NA
10122_349833_3182;TRUE;426044;180;13.01.2021 14:05;07.10.2021 8:06;38;39340;vertical;14.470178;50.00488;14.473475;50.005936;260;10122_349833;3182;TRUE;NA
10125_303926_3183;TRUE;392948;33;13.01.2021 14:05;13.10.2021 11:12;26;25112.5;vertical;14.404399;50.02038;14.406062;50.016014;500;10125_303926;3183;TRUE;NA
10125_303926_3183;TRUE;392948;26;13.01.2021 14:05;13.10.2021 10:31;26;26120.5;vertical;14.404399;50.02038;14.406062;50.016014;500;10125_303926;3183;TRUE;NA
10128_10207_3184;TRUE;426044;20;13.01.2021 14:05;05.11.2021 10:48;38;37884;vertical;14.450889;50.04547;14.44962;50.04849;350;10128_10207;3184;TRUE;NA
10128_10207_3184;TRUE;426044;8;13.01.2021 14:05;05.11.2021 10:48;38;39144;vertical;14.450889;50.04547;14.44962;50.04849;350;10128_10207;3184;TRUE;NA
10140_10297_2254;TRUE;313590;9;01.04.2021 16:19;05.11.2021 10:48;80;74000;vertical;14.433945;50.056;14.446842;50.05738;940;10140_10297;2254;TRUE;NA
10140_10297_2254;TRUE;313590;5;01.04.2021 16:19;05.11.2021 10:48;80;84000;vertical;14.433945;50.056;14.446842;50.05738;940;10140_10297;2254;TRUE;NA
10147_10899_2255;TRUE;313589;5;01.04.2021 16:20;05.11.2021 10:48;80;72750;vertical;14.421014;50.0121;14.409889;50.013695;820;10147_10899;2255;TRUE;NA
10147_10899_2255;TRUE;313589;8;01.04.2021 16:20;05.11.2021 10:48;80;82750;vertical;14.421014;50.0121;14.409889;50.013695;820;10147_10899;2255;TRUE;NA
10148_10183_3185;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;26;24871;vertical;14.445261;50.007515;14.432667;49.982445;2930;10148_10183;3185;TRUE;NA
10148_10183_3185;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;26;25879;vertical;14.445261;50.007515;14.432667;49.982445;2930;10148_10183;3185;TRUE;NA
10152_14581_3186;TRUE;426044;29;13.01.2021 14:05;05.11.2021 10:48;26;25074;vertical;14.466;50.01125;14.468458;50.009754;240;10152_14581;3186;TRUE;NA
10152_14581_3186;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;26;26082;vertical;14.466;50.01125;14.468458;50.009754;240;10152_14581;3186;TRUE;NA
10152_15483_3187;TRUE;426044;41;13.01.2021 14:05;05.11.2021 10:48;38;37884;vertical;14.466;50.01125;14.476617;50.01065;760;10152_15483;3187;TRUE;NA
10152_15483_3187;TRUE;426044;21;13.01.2021 14:05;05.11.2021 10:48;38;39144;vertical;14.466;50.01125;14.476617;50.01065;760;10152_15483;3187;TRUE;NA
10173_10636_3188;TRUE;426045;19;13.01.2021 14:05;05.11.2021 10:49;26;25112.5;vertical;14.341856;50.070503;14.341094;50.072563;240;10173_10636;3188;TRUE;NA
10173_10636_3188;TRUE;426045;15;13.01.2021 14:05;05.11.2021 10:49;26;26120.5;vertical;14.341856;50.070503;14.341094;50.072563;240;10173_10636;3188;TRUE;NA
10174_10289_2256;TRUE;313590;9;01.04.2021 16:19;05.11.2021 10:48;80;72500;vertical;14.529066;50.03016;14.546389;50.008335;2730;10174_10289;2256;TRUE;NA
10174_10289_2256;TRUE;313590;26;01.04.2021 16:19;05.11.2021 10:48;80;82500;vertical;14.529066;50.03016;14.546389;50.008335;2730;10174_10289;2256;TRUE;NA
10177_10393_3189;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;38;37369.5;vertical;14.46132;50.066845;14.448275;50.07181;1080;10177_10393;3189;TRUE;NA
10177_10393_3189;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;38;38629.5;vertical;14.46132;50.066845;14.448275;50.07181;1080;10177_10393;3189;TRUE;NA
10183_11362_2257;TRUE;426044;5273;13.01.2021 14:05;05.11.2021 10:48;80;72500;vertical;14.445261;50.007515;14.50025;49.988556;4470;10183_11362;2257;TRUE;NA
10183_11362_2257;TRUE;426044;5584;13.01.2021 14:05;05.11.2021 10:48;80;82500;vertical;14.445261;50.007515;14.50025;49.988556;4470;10183_11362;2257;TRUE;NA
10183_13102_2258;TRUE;426044;628;13.01.2021 14:05;05.11.2021 10:48;80;73000;vertical;14.445261;50.007515;14.455179;49.95921;5430;10183_13102;2258;TRUE;NA
10183_13102_2258;TRUE;426044;716;13.01.2021 14:05;05.11.2021 10:48;80;83000;vertical;14.445261;50.007515;14.455179;49.95921;5430;10183_13102;2258;TRUE;NA
10183_13105_2259;TRUE;313590;8;01.04.2021 16:19;05.11.2021 10:48;80;73500;vertical;14.445261;50.007515;14.422889;49.95264;6320;10183_13105;2259;TRUE;NA
10183_13105_2259;TRUE;313590;116;01.04.2021 16:19;05.11.2021 10:48;80;83500;vertical;14.445261;50.007515;14.422889;49.95264;6320;10183_13105;2259;TRUE;NA
10184_10199_3190;TRUE;154073;43200;13.01.2021 14:05;30.04.2021 13:57;38;37299.5;vertical;14.435946;50.039097;14.424347;50.038654;830;10184_10199;3190;TRUE;NA
10184_10199_3190;TRUE;154073;43200;13.01.2021 14:05;28.04.2021 19:29;38;38559.5;vertical;14.435946;50.039097;14.424347;50.038654;830;10184_10199;3190;TRUE;NA
10184_10199_3191;TRUE;154073;43200;13.01.2021 14:05;30.04.2021 13:57;26;25112.5;vertical;14.435946;50.039097;14.424347;50.038654;830;10184_10199;3191;TRUE;NA
10184_10199_3191;TRUE;154073;43200;13.01.2021 14:05;28.04.2021 19:29;26;26120.5;vertical;14.435946;50.039097;14.424347;50.038654;830;10184_10199;3191;TRUE;NA
10191_10353_3192;TRUE;426044;27;13.01.2021 14:05;05.11.2021 10:48;38;37481.5;vertical;14.442586;50.084534;14.444219;50.08561;170;10191_10353;3192;TRUE;NA
10191_10353_3192;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;38;38741.5;vertical;14.442586;50.084534;14.444219;50.08561;170;10191_10353;3192;TRUE;NA
10198_11857_3193;TRUE;426044;35;13.01.2021 14:05;05.11.2021 10:48;38;37821;vertical;14.366843;50.029877;14.363656;50.03729;860;10198_11857;3193;TRUE;NA
10198_11857_3193;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;38;39081;vertical;14.366843;50.029877;14.363656;50.03729;860;10198_11857;3193;TRUE;NA
10198_12878_3194;TRUE;426045;45;13.01.2021 14:05;05.11.2021 10:49;38;37681;vertical;14.366843;50.029877;14.366044;50.02996;60;10198_12878;3194;TRUE;NA
10198_12878_3194;TRUE;426045;23;13.01.2021 14:05;05.11.2021 10:49;38;38941;vertical;14.366843;50.029877;14.366044;50.02996;60;10198_12878;3194;TRUE;NA
10199_11698_3195;TRUE;154081;43200;13.01.2021 14:05;30.04.2021 14:05;38;37348.5;vertical;14.437072;50.032024;14.424347;50.038654;1170;10199_11698;3195;TRUE;NA
10199_11698_3195;TRUE;154081;43200;13.01.2021 14:05;28.04.2021 19:29;38;38608.5;vertical;14.437072;50.032024;14.424347;50.038654;1170;10199_11698;3195;TRUE;NA
10199_12182_3196;TRUE;426044;30;13.01.2021 14:05;05.11.2021 10:48;32;32480;vertical;14.424347;50.038654;14.429745;50.027668;1280;10199_12182;3196;TRUE;NA
10199_12182_3196;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;32;33292;vertical;14.424347;50.038654;14.429745;50.027668;1280;10199_12182;3196;TRUE;NA
10199_12284_3197;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;38;37639;vertical;14.428781;50.05014;14.424347;50.038654;1320;10199_12284;3197;TRUE;NA
10199_12284_3197;TRUE;426044;25;13.01.2021 14:05;05.11.2021 10:48;38;38899;vertical;14.428781;50.05014;14.424347;50.038654;1320;10199_12284;3197;TRUE;NA
10199_12724_2261;TRUE;313590;4;01.04.2021 16:19;05.11.2021 10:48;80;75250;vertical;14.424347;50.038654;14.430658;50.03817;460;10199_12724;2261;TRUE;NA
10199_12724_2261;TRUE;313590;4;01.04.2021 16:19;05.11.2021 10:48;80;85250;vertical;14.424347;50.038654;14.430658;50.03817;460;10199_12724;2261;TRUE;NA
10199_14188_3198;TRUE;151525;43200;13.01.2021 14:05;28.04.2021 19:29;23;22386;vertical;14.424347;50.038654;14.381528;50.07948;5480;10199_14188;3198;TRUE;NA
10199_14188_3198;TRUE;151525;43200;13.01.2021 14:05;19.01.2021 9:10;23;23394;vertical;14.424347;50.038654;14.381528;50.07948;5480;10199_14188;3198;TRUE;NA
10199_14406_3199;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;38;38038;vertical;14.435732;50.03988;14.424347;50.038654;830;10199_14406;3199;TRUE;NA
10199_14406_3199;TRUE;426044;43200;13.01.2021 14:05;19.01.2021 9:10;38;39298;vertical;14.435732;50.03988;14.424347;50.038654;830;10199_14406;3199;TRUE;NA
10199_14407_3200;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;26;24899;vertical;14.429186;50.040886;14.424347;50.038654;430;10199_14407;3200;TRUE;NA
10199_14407_3200;TRUE;426044;28;13.01.2021 14:05;05.11.2021 10:48;26;25907;vertical;14.429186;50.040886;14.424347;50.038654;430;10199_14407;3200;TRUE;NA
10199_14579_3201;TRUE;426044;4579;13.01.2021 14:05;05.11.2021 10:48;38;37681;vertical;14.428653;50.046795;14.424347;50.038654;960;10199_14579;3201;TRUE;NA
10199_14579_3201;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;38;38941;vertical;14.428653;50.046795;14.424347;50.038654;960;10199_14579;3201;TRUE;NA
10199_15050_3202;TRUE;426045;839;13.01.2021 14:05;05.11.2021 10:49;38;37569;vertical;14.407639;50.030445;14.424347;50.038654;1510;10199_15050;3202;FALSE;NA
10199_15050_3202;TRUE;426045;24;13.01.2021 14:05;05.11.2021 10:49;38;38829;vertical;14.407639;50.030445;14.424347;50.038654;1510;10199_15050;3202;FALSE;NA
10199_15050_3203;TRUE;426044;840;13.01.2021 14:05;05.11.2021 10:48;38;37569;vertical;14.407639;50.030445;14.424347;50.038654;1510;10199_15050;3203;FALSE;NA
10199_15050_3203;TRUE;426044;31;13.01.2021 14:05;05.11.2021 10:48;38;38829;vertical;14.407639;50.030445;14.424347;50.038654;1510;10199_15050;3203;FALSE;NA
10199_15471_3204;TRUE;426044;26;13.01.2021 14:05;05.11.2021 10:48;38;37849;vertical;14.451805;50.03203;14.424347;50.038654;2100;10199_15471;3204;TRUE;NA
10199_15471_3204;TRUE;426044;36;13.01.2021 14:05;05.11.2021 10:48;38;39109;vertical;14.451805;50.03203;14.424347;50.038654;2100;10199_15471;3204;TRUE;NA
10199_350789_3205;TRUE;426044;28;13.01.2021 14:05;05.11.2021 10:48;32;32305;vertical;14.424347;50.038654;14.43268;50.036556;640;10199_350789;3205;TRUE;NA
10199_350789_3205;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;32;33117;vertical;14.424347;50.038654;14.43268;50.036556;640;10199_350789;3205;TRUE;NA
10201_14453_3206;TRUE;404335;25;13.01.2021 14:05;21.10.2021 8:59;38;38164;vertical;14.504899;50.03238;14.504721;50.019096;1480;10201_14453;3206;TRUE;NA
10201_14453_3206;TRUE;404335;14;13.01.2021 14:05;21.10.2021 8:04;38;39424;vertical;14.504899;50.03238;14.504721;50.019096;1480;10201_14453;3206;TRUE;NA
10207_10233_3207;TRUE;426044;53;13.01.2021 14:05;05.11.2021 10:48;38;37968;vertical;14.450889;50.04547;14.451842;50.049324;440;10207_10233;3207;TRUE;NA
10207_10233_3207;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;38;39228;vertical;14.450889;50.04547;14.451842;50.049324;440;10207_10233;3207;TRUE;NA
10207_10290_3208;TRUE;426045;25;13.01.2021 14:05;05.11.2021 10:49;38;37884;vertical;14.450889;50.04547;14.45662;50.044434;430;10207_10290;3208;TRUE;NA
10207_10290_3208;TRUE;426045;9;13.01.2021 14:05;05.11.2021 10:49;38;39144;vertical;14.450889;50.04547;14.45662;50.044434;430;10207_10290;3208;TRUE;NA
10207_14480_2263;TRUE;313590;5;01.04.2021 16:19;05.11.2021 10:48;80;71500;vertical;14.450889;50.04547;14.452611;50.04272;330;10207_14480;2263;TRUE;NA
10207_14480_2263;TRUE;313590;4;01.04.2021 16:19;05.11.2021 10:48;80;81500;vertical;14.450889;50.04547;14.452611;50.04272;330;10207_14480;2263;TRUE;NA
10213_10297_3209;TRUE;426044;23;13.01.2021 14:05;05.11.2021 10:48;32;32305;vertical;14.433945;50.056;14.429783;50.06214;750;10213_10297;3209;TRUE;NA
10213_10297_3209;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;32;33117;vertical;14.433945;50.056;14.429783;50.06214;750;10213_10297;3209;TRUE;NA
10229_11852_3210;TRUE;416047;55;13.01.2021 14:05;29.10.2021 12:11;38;37257.5;vertical;14.53101;50.035156;14.524471;50.036114;480;10229_11852;3210;TRUE;NA
10229_11852_3210;TRUE;416047;12;13.01.2021 14:05;29.10.2021 12:11;38;38517.5;vertical;14.53101;50.035156;14.524471;50.036114;480;10229_11852;3210;TRUE;NA
10235_10297_2264;TRUE;313589;5;01.04.2021 16:20;05.11.2021 10:48;80;74500;vertical;14.433945;50.056;14.419814;50.056293;1010;10235_10297;2264;TRUE;NA
10235_10297_2264;TRUE;313589;4;01.04.2021 16:20;05.11.2021 10:48;80;84500;vertical;14.433945;50.056;14.419814;50.056293;1010;10235_10297;2264;TRUE;NA
10256_10393_3211;TRUE;426044;29;13.01.2021 14:05;05.11.2021 10:48;38;37751;vertical;14.46132;50.066845;14.449195;50.060154;1140;10256_10393;3211;TRUE;NA
10256_10393_3211;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;38;39011;vertical;14.46132;50.066845;14.449195;50.060154;1140;10256_10393;3211;TRUE;NA
10289_10362_3212;TRUE;426044;32;13.01.2021 14:05;05.11.2021 10:48;23;22330;vertical;14.631649;50.043827;14.529066;50.03016;7490;10289_10362;3212;TRUE;NA
10289_10362_3212;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;23;23338;vertical;14.631649;50.043827;14.529066;50.03016;7490;10289_10362;3212;TRUE;NA
10289_10363_3213;TRUE;426044;31;13.01.2021 14:05;05.11.2021 10:48;23;22386;vertical;14.628233;50.013493;14.529066;50.03016;7330;10289_10363;3213;TRUE;NA
10289_10363_3213;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;23;23394;vertical;14.628233;50.013493;14.529066;50.03016;7330;10289_10363;3213;TRUE;NA
10289_11304_2265;TRUE;313590;8;01.04.2021 16:19;05.11.2021 10:48;80;73500;vertical;14.529066;50.03016;14.571083;50.007553;3920;10289_11304;2265;TRUE;NA
10289_11304_2265;TRUE;313590;49;01.04.2021 16:19;05.11.2021 10:48;80;83500;vertical;14.529066;50.03016;14.571083;50.007553;3920;10289_11304;2265;TRUE;NA
10289_11325_3214;TRUE;426044;42;13.01.2021 14:05;05.11.2021 10:48;26;25088;vertical;14.574071;50.00349;14.529066;50.03016;4380;10289_11325;3214;TRUE;NA
10289_11325_3214;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;26;26096;vertical;14.574071;50.00349;14.529066;50.03016;4380;10289_11325;3214;TRUE;NA
10289_11328_3215;TRUE;426044;88;13.01.2021 14:05;05.11.2021 10:48;23;22554;vertical;14.542956;49.972103;14.529066;50.03016;6540;10289_11328;3215;TRUE;NA
10289_11328_3215;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;23;23562;vertical;14.542956;49.972103;14.529066;50.03016;6540;10289_11328;3215;TRUE;NA
10289_11341_2266;TRUE;313589;9;01.04.2021 16:20;05.11.2021 10:48;80;75250;vertical;14.529066;50.03016;14.556845;50.00377;3550;10289_11341;2266;TRUE;NA
10289_11341_2266;TRUE;313589;37;01.04.2021 16:20;05.11.2021 10:48;80;85250;vertical;14.529066;50.03016;14.556845;50.00377;3550;10289_11341;2266;TRUE;NA
10289_11826_3216;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;26;25098.5;vertical;14.5609;50.031956;14.529066;50.03016;2290;10289_11826;3216;TRUE;NA
10289_11826_3216;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;26;26106.5;vertical;14.5609;50.031956;14.529066;50.03016;2290;10289_11826;3216;TRUE;NA
10289_11966_3217;TRUE;426044;27;13.01.2021 14:05;05.11.2021 10:48;23;22414;vertical;14.5783;50.004387;14.529066;50.03016;4540;10289_11966;3217;TRUE;NA
10289_11966_3217;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;23;23422;vertical;14.5783;50.004387;14.529066;50.03016;4540;10289_11966;3217;TRUE;NA
10289_12265_3218;TRUE;426045;18;13.01.2021 14:05;05.11.2021 10:49;26;25032;vertical;14.496228;50.026463;14.529066;50.03016;2390;10289_12265;3218;TRUE;NA
10289_12265_3218;TRUE;426045;18;13.01.2021 14:05;05.11.2021 10:49;26;26040;vertical;14.496228;50.026463;14.529066;50.03016;2390;10289_12265;3218;TRUE;NA
10289_12265_3219;TRUE;426045;14;13.01.2021 14:05;05.11.2021 10:49;23;22526;vertical;14.496228;50.026463;14.529066;50.03016;2390;10289_12265;3219;TRUE;NA
10289_12265_3219;TRUE;426045;13;13.01.2021 14:05;05.11.2021 10:49;23;23534;vertical;14.496228;50.026463;14.529066;50.03016;2390;10289_12265;3219;TRUE;NA
10289_12310_3220;TRUE;426044;28;13.01.2021 14:05;05.11.2021 10:48;23;22526;vertical;14.624441;50.047924;14.529066;50.03016;7100;10289_12310;3220;TRUE;NA
10289_12310_3220;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;23;23534;vertical;14.624441;50.047924;14.529066;50.03016;7100;10289_12310;3220;TRUE;NA
10289_14437_2267;TRUE;313590;6;01.04.2021 16:19;05.11.2021 10:48;80;75000;vertical;14.529066;50.03016;14.522833;49.995388;3900;10289_14437;2267;TRUE;NA
10289_14437_2267;TRUE;313590;41;01.04.2021 16:19;05.11.2021 10:48;80;85000;vertical;14.529066;50.03016;14.522833;49.995388;3900;10289_14437;2267;TRUE;NA
10289_14566_3221;TRUE;426044;84;13.01.2021 14:05;05.11.2021 10:48;23;22211;vertical;14.493392;49.985924;14.529066;50.03016;5550;10289_14566;3221;TRUE;NA
10289_14566_3221;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;23;23219;vertical;14.493392;49.985924;14.529066;50.03016;5550;10289_14566;3221;TRUE;NA
10289_15040_3222;TRUE;426044;36;13.01.2021 14:05;05.11.2021 10:48;23;22358;vertical;14.573347;50.0066;14.529066;50.03016;4110;10289_15040;3222;TRUE;NA
10289_15040_3222;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;23;23366;vertical;14.573347;50.0066;14.529066;50.03016;4110;10289_15040;3222;TRUE;NA
10289_16084_3223;TRUE;426045;33;13.01.2021 14:05;05.11.2021 10:49;23;22281;vertical;14.60625;50.015278;14.529066;50.03016;5770;10289_16084;3223;TRUE;NA
10289_16084_3223;TRUE;426045;18;13.01.2021 14:05;05.11.2021 10:49;23;23289;vertical;14.60625;50.015278;14.529066;50.03016;5770;10289_16084;3223;TRUE;NA
10289_346556_3224;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;18;18167.5;vertical;14.529066;50.03016;14.604861;49.94372;11050;10289_346556;3224;TRUE;NA
10289_346556_3224;TRUE;426044;30;13.01.2021 14:05;05.11.2021 10:48;18;19177.5;vertical;14.529066;50.03016;14.604861;49.94372;11050;10289_346556;3224;TRUE;NA
10291_12299_3225;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;32;32333;vertical;14.449343;50.041267;14.47501;50.038853;1860;10291_12299;3225;TRUE;NA
10291_12299_3225;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;32;33145;vertical;14.449343;50.041267;14.47501;50.038853;1860;10291_12299;3225;TRUE;NA
10292_307712_2268;TRUE;426045;4;13.01.2021 14:05;05.11.2021 10:49;80;73875;vertical;14.448055;50.044167;14.494552;50.037495;3410;10292_307712;2268;TRUE;NA
10292_307712_2268;TRUE;426045;48;13.01.2021 14:05;05.11.2021 10:49;80;83875;vertical;14.448055;50.044167;14.494552;50.037495;3410;10292_307712;2268;TRUE;NA
10297_10683_3226;TRUE;426044;62;13.01.2021 14:05;22.09.2021 19:33;26;24927;vertical;14.433945;50.056;14.383897;50.08;4470;10297_10683;3226;TRUE;NA
10297_10683_3226;TRUE;426044;45;13.01.2021 14:05;22.09.2021 18:34;26;25935;vertical;14.433945;50.056;14.383897;50.08;4470;10297_10683;3226;TRUE;NA
10297_11579_3227;TRUE;426044;44;13.01.2021 14:05;05.11.2021 10:48;38;37667;vertical;14.433945;50.056;14.424803;50.071106;1810;10297_11579;3227;TRUE;NA
10297_11579_3227;TRUE;426044;29;13.01.2021 14:05;05.11.2021 10:48;38;38927;vertical;14.433945;50.056;14.424803;50.071106;1810;10297_11579;3227;TRUE;NA
10297_12267_3228;TRUE;392387;47;13.01.2021 14:05;13.10.2021 1:50;38;37849;vertical;14.433945;50.056;14.425403;50.05288;700;10297_12267;3228;TRUE;NA
10297_12267_3228;TRUE;392387;75;13.01.2021 14:05;13.10.2021 1:51;38;39109;vertical;14.433945;50.056;14.425403;50.05288;700;10297_12267;3228;TRUE;NA
10297_14580_3229;TRUE;426045;11;13.01.2021 14:05;13.09.2021 7:58;13;12933;vertical;14.540359;50.052372;14.433945;50.056;7620;10297_14580;3229;TRUE;NA
10297_14580_3229;TRUE;426045;40;13.01.2021 14:05;15.09.2021 9:13;13;13199;vertical;14.540359;50.052372;14.433945;50.056;7620;10297_14580;3229;TRUE;NA
10297_15033_3230;TRUE;392387;8040;13.01.2021 14:05;25.06.2021 10:43;38;37362.5;vertical;14.433945;50.056;14.420444;50.05714;970;10297_15033;3230;TRUE;NA
10297_15033_3230;TRUE;392387;39884;13.01.2021 14:05;03.06.2021 7:17;38;38622.5;vertical;14.433945;50.056;14.420444;50.05714;970;10297_15033;3230;TRUE;NA
